keyframe_id,time,x,y,theta,dr_x,dr_y,dr_theta,cov_xx,cov_yy,cov_tt,nssm_constraints
144,1506458121.706,11.990293434982226,-3.787156792315356,-0.11144094373429544,11.990293434982249,-3.787156792315364,-0.11144094373429492,154.67836198704882,457.0774825040784,0.36010000000020814,0
145,1506458131.775,11.757422275622853,-0.777373742046326,-0.040406259714809024,11.757422275622876,-0.7773737420463401,-0.04040625971480851,173.59564779141698,437.01799388173464,0.36260000000020937,0
146,1506458154.772,12.07859162622595,2.2061208422023726,-0.11410802157740137,12.078591626225974,2.206120842202353,-0.11410802157740085,173.52645788283436,450.01857788020965,0.36510000000015164,0
147,1506458164.994,11.111353098362386,5.081387883440042,-0.6462090927356736,11.111353098362407,5.0813878834400175,-0.6462090927356732,214.80855685980634,409.9833868829462,0.3676000000000907,0
148,1506458175.172,9.230510355682219,7.466345481511782,-0.9370113047120219,9.230510355682243,7.466345481511754,-0.9370113047120214,276.0801001284005,341.7855122362007,0.37010000000004634,0
149,1506458185.362,6.530698906631157,8.840245620413564,-1.3265896350303596,6.5306989066311845,8.840245620413532,-1.3265896350303592,329.5497896222117,270.80621875075366,0.3725999999999713,0
150,1506458195.559,3.509351069303814,9.219030213987054,-1.6195775581828127,3.509351069303847,9.21903021398702,-1.6195775581828122,349.57839403342945,228.37261561436532,0.3750999999999074,0
151,1506458213.861,3.031631196151454,9.187198803482648,-1.0899098472873185,3.0316311961514883,9.187198803482616,-1.089909847287318,251.7410481277259,322.9026337686996,0.37759999999989796,0
152,1506458217.218,3.031631196151454,9.187198803482648,-0.5639584650691191,3.0316311961514883,9.187198803482616,-0.5639584650691187,193.62427268470972,381.519409211811,0.3800999999999114,0
153,1506458219.899,3.031631196151454,9.187198803482648,-0.03603435635838729,3.0316311961514883,9.187198803482616,-0.03603435635838692,230.5192589052253,345.1244229913933,0.3825999999999214,0
154,1506458224.214,3.031631196151454,9.187198803482648,0.49027013510792855,3.0316311961514883,9.187198803482616,0.49027013510792894,325.29532932476263,250.84835257190488,0.38509999999994765,0
155,1506458227.553,3.031631196151454,9.187198803482648,1.206364929260697,3.0316311961514883,9.187198803482616,1.2063649292606975,379.8140592236633,196.8296226729857,0.38759999999998973,0
156,1506458230.312,3.031631196151454,9.187198803482648,1.7341032660487992,3.0316311961514883,9.187198803482616,1.7341032660487996,312.0630654796709,265.08061641688136,0.39009999999998457,0
157,1506458232.604,3.031631196151454,9.187198803482648,2.2709054015040335,3.0316311961514883,9.187198803482616,2.270905401504034,219.30346359895776,358.3402182977197,0.3925999999999895,0
158,1506458235.049,3.0482029835979807,9.139601163396996,2.8065543540893607,3.048202983598015,9.139601163396964,2.806554354089361,198.77128668547897,379.06934703090604,0.39510000000006396,0
159,1506458238.135,3.0691329099234284,8.31044432123138,-2.922830996559478,3.069132909923463,8.31044432123135,-2.9228309965594774,270.28358781355394,301.1365315294034,0.39760000000003004,0
160,1506458242.58,2.4402393328163337,7.150857042373767,-2.391680253616828,2.4402393328163705,7.1508570423737385,-2.3916802536168276,363.88003451358986,194.6772643673052,0.40010000000001317,0
161,1506458251.322,0.2369084770131189,5.77278853792664,-1.8669308901082737,0.23690847701315962,5.772788537926614,-1.8669308901082735,371.0195387985098,165.8879784343132,0.4026000000000106,0
162,1506458261.499,-2.7714915523138304,5.392060803541266,-1.5141819870903048,-2.7714915523137833,5.39206080354124,-1.5141819870903046,300.7281256255397,223.09765784239679,0.4050999999999948,0
163,1506458271.632,-5.791340929576189,5.716356819809537,-1.4024206822351908,-5.791340929576137,5.7163568198095085,-1.4024206822351906,267.7249982005107,254.56719583796178,0.4075999999999828,0
164,1506458281.779,-8.826622096274752,5.89102299277362,-1.6023058024855836,-8.826622096274694,5.891022992773592,-1.6023058024855834,321.48593353871644,205.8581565230392,0.4101000000000174,0
165,1506458292.039,-11.819159519475487,6.4053653463318065,-1.0870377239412174,-11.819159519475425,6.405365346331777,-1.0870377239412172,186.7910037773365,355.183335013018,0.41259999999996066,0
166,1506458302.162,-14.552926358057546,7.711581209210426,-1.179249126605996,-14.552926358057478,7.711581209210395,-1.1792491266059957,216.60868982110858,351.61640992105276,0.4150999999999686,0
167,1506458312.246,-17.294601564441482,8.9757593626171,-1.0823630336221712,-17.29460156444141,8.975759362617069,-1.082363033622171,195.67552231709632,406.1007298970901,0.41759999999995606,0
168,1506458323.41,-20.194738738433696,9.891428293602674,-1.5971967184762097,-20.194738738433617,9.89142829360264,-1.5971967184762095,404.62363775885234,236.75880363549598,0.4200999999999077,0
169,1506458333.476,-23.147812423433145,9.361996716275533,-2.001665096389791,-23.14781242343306,9.361996716275499,-2.001665096389791,550.4408301070379,124.95879409038348,0.4225999999998783,0
170,1506458343.654,-25.492669087932256,7.444908403138778,-2.4300476067346857,-25.492669087932164,7.444908403138745,-2.4300476067346857,521.0512455797987,174.65576643438317,0.4250999999999568,0
