time,x,y,z,qx,qy,qz,qw
1780302204.3932862,-3.523213503223659,-4.4661457539478695,0.0,0.0,0.0,0.7457534654245674,0.6662220116502071
1780302204.5514128,-3.511188865875764,-4.454294533336307,0.0,0.0,0.0,0.7490794631864376,0.662480156557401
1780302204.7493594,-3.4982582579851322,-4.442362991372906,0.0,0.0,0.0,0.7519246689016453,0.6592490366296724
1780302204.9727767,-3.4815228379597167,-4.429423982003774,0.0,0.0,0.0,0.7461084005602289,0.6658244923502417
1780302205.155655,-3.465074290127526,-4.416706767848364,0.0,0.0,0.0,0.7376464149869361,0.67518720845179
1780302205.3516355,-3.445661213865575,-4.4016975250509,0.0,0.0,0.0,0.7332037436194594,0.680009022250742
1780302205.5149047,-3.4292126660333846,-4.38898031089549,0.0,0.0,0.0,0.729414829010761,0.6840716389525312
1780302205.6983204,-3.412859765029885,-4.3763370463030205,0.0,0.0,0.0,0.7256256320727775,0.6880897049651172
1780302205.8599539,-3.3959891387803527,-4.3639871261456875,0.0,0.0,0.0,0.7239685755048217,0.6898329520119485
1780302206.0309622,-3.3786179201719744,-4.351708098720123,0.0,0.0,0.0,0.7234536145254866,0.6903729916718995
1780302206.2109041,-3.3611450985985636,-4.339357253213032,0.0,0.0,0.0,0.7229352351992223,0.6909158021839167
1780302206.4060447,-3.343875482937542,-4.3271500457324645,0.0,0.0,0.0,0.7224224843368685,0.6914519174350064
1780302206.5551438,-3.3264026613438724,-4.314799199294271,0.0,0.0,0.0,0.7219032954881687,0.6919939537043093
1780302206.9655092,-3.3086251036439727,-4.302232947331055,0.0,0.0,0.0,0.7213746342940673,0.6925450432983407
1780302207.135712,-3.2842546638420433,-4.290892409249329,0.0,0.0,0.0,0.7229249386067331,0.690926575795468
1780302207.3026278,-3.263022051784748,-4.281947168057211,0.0,0.0,0.0,0.7245749855223335,0.6891959738385811
1780302207.500695,-3.2417894397477123,-4.273001927796196,0.0,0.0,0.0,0.7240622653830993,0.6897346126216186
1780302207.671209,-3.2204326398119596,-4.264004367135693,0.0,0.0,0.0,0.7235461424473629,0.6902760170754453
1780302207.839918,-3.198827523229599,-4.254902192335486,0.0,0.0,0.0,0.723023606611158,0.6908233234937812
1780302208.020378,-3.1779657676095807,-4.245945885157856,0.0,0.0,0.0,0.722506178772422,0.6913644636772077
1780302208.214715,-3.1567298595165574,-4.235699414381929,0.0,0.0,0.0,0.7218952750048641,0.692002320751637
1780302208.4048567,-3.1382272647776785,-4.226771786064227,0.0,0.0,0.0,0.7213625427161732,0.6925576380100484
1780302208.5786703,-3.1185682672519457,-4.217286185313754,0.0,0.0,0.0,0.7207960468782644,0.693147212938685
