keyframe_id,x,y
13,12.088313083231018,30.356961580952664
13,12.029526149279647,31.34318414005726
13,12.038685514728959,31.189524606789792
13,12.356485811996507,25.858036784773617
13,12.351923257939298,25.934579197107553
13,12.279117287392442,27.15598820357505
13,12.279247264259823,27.15380768300429
13,12.275919930224756,27.209627772035873
13,12.240644843973499,27.801410392713592
13,12.273423160005198,27.251514139463467
13,12.234425290561676,27.9057509913808
13,12.299114743409575,26.820506474503873
13,12.271055685700212,27.291231410134685
13,12.234272487588683,27.908314447729595
13,12.230263463045933,27.97557072694522
13,12.298978496101746,26.82279218936543
13,12.312555616934077,26.59501941823214
13,12.285686751242373,27.04577743028682
13,12.277752970066963,27.178876291687914
13,12.179515313104424,28.826932873958015
13,12.226433585837967,28.03982159099303
13,12.17686625062648,28.871374129873615
13,12.136614278906888,29.546650077946353
13,12.168391651055709,29.01354587985783
13,12.13285873195396,29.609653961255184
13,12.22312255211076,28.09536822246777
13,12.224592232696885,28.07071253707494
13,12.130740564402839,29.645188806882715
13,12.096868538854578,30.213433372008282
13,12.120054861409063,29.824454515161896
13,12.053254463720434,30.94511270788513
13,12.031163819061724,31.315710230892613
13,12.115596734302386,29.899245037960647
13,12.058750041937788,30.852917676625957
13,12.045768469309511,31.070699399844436
13,12.213251743924632,28.260963075871885
13,12.190570170546417,28.641474149303363
13,12.207461971040784,28.358093581689147
13,12.1948871985565,28.569050736043664
13,12.210509092995027,28.30697439227704
13,12.197732191018662,28.521322515534877
13,12.219752346421773,28.15190753581335
13,12.13285561801351,29.609706201406382
13,12.058980661502332,30.849048751988494
13,12.035992171698638,31.23470872301035
13,12.03909820671073,31.182601195156835
13,12.082665434419605,30.451707782010264
13,12.06720319858834,30.711105657796807
13,12.074599055417826,30.587031133767695
13,12.4419184634928,24.42479979610087
13,12.4619776876043,24.08828183186651
13,12.438836556199242,24.47650255203115
13,12.705720290950467,19.99920220349668
13,12.696638253101206,20.151564471904692
13,12.715558980862447,19.83414617333773
13,12.694331468715305,20.190263595118836
13,12.654338996761936,20.86118611792631
13,12.678156058948836,20.461625834007634
13,12.64595936173496,21.001764721796064
13,12.808749472352176,18.270761951305644
13,12.800784480839695,18.40438440419939
13,12.807445334231176,18.292640459822223
13,12.798968266206472,18.434853621133584
13,12.807294957152564,18.295163218832272
13,12.794302831529066,18.513121981424206
13,12.712151549753244,19.891309988536364
13,12.691758375035093,20.233430381742096
13,12.686840760834158,20.315929361293342
13,12.675341340513633,20.50884617076855
13,12.644746357798205,21.0221143431541
13,12.6687305371536,20.61975046478841
13,12.641552178410294,21.075700600481127
13,12.680144100674148,20.42827400791026
13,12.714910486804193,19.845025452570496
13,12.692485519142764,20.221231651947846
13,12.665373610044384,20.67606701375348
13,12.63793365193036,21.13640579813915
13,12.656483771125409,20.825204910551292
13,12.638883354114377,21.12047338501003
13,12.585491433265709,22.016188015380806
13,12.533768754735696,22.88389906875551
13,12.560800311402637,22.43041171704732
13,12.536892342015761,22.83149708018641
13,12.579776480071729,22.1120633295925
13,12.582371250749688,22.068532884877982
13,12.566013402376527,22.34295575403746
13,12.546974869779362,22.66235037249305
13,12.561819414027084,22.41331502683545
13,12.539688334248723,22.784590898321085
13,12.505855988388092,23.352169788262586
13,12.502032778843045,23.416308794127872
13,12.508755769178329,23.303522426688062
13,12.500267210074977,23.44592836486717
13,12.464580374358661,24.044618585309763
13,12.445296698750326,24.368125776943998
13,12.467444802348908,23.996564310098734
13,12.44211069079612,24.421574948498403
13,12.523526657030565,23.055722756953116
13,12.492053131699642,23.583729553864544
13,12.514758935648636,23.20281198303786
13,12.50268365623613,23.405389531544756
13,12.626922985488356,21.321123164839435
