time,vx,wz
1506457132.869,0.0,0.2871844486181022
1506457133.035,0.0,0.00821587456901004
1506457133.233,0.0,0.1599624472225957
1506457133.403,0.0,0.0536267744141742
1506457133.57,0.0,0.1599624472225992
1506457133.738,0.0,0.020817298058376694
1506457133.95,0.0,0.006983609916824919
1506457134.132,0.0,0.15620510618502553
1506457134.31,0.0,-0.016676001955134325
1506457134.547,0.0,-0.016622490324246758
1506457134.717,0.0,0.14539551731099665
1506457134.886,0.0,0.255614144296884
1506457135.081,0.0,0.18507807998137643
1506457135.262,0.3,0.10768516499629366
1506457135.431,0.3,0.1275901701992697
1506457135.629,0.3,0.07489733092092579
1506457135.832,0.3,-0.07873379971122624
1506457136.011,0.3,0.0031115080679832902
1506457136.184,0.3,-0.020519399355048908
1506457136.35,0.3,0.022601308940034336
1506457136.549,0.3,0.022601308940050382
1506457136.719,0.3,0.017343324794740475
1506457136.889,0.3,0.015758804261232242
1506457137.058,0.3,0.01575880426123453
1506457137.229,0.3,0.015758804261218992
1506457137.397,0.3,0.01575880426124274
1506457137.599,0.3,0.01323932884568588
1506457137.771,0.3,-0.020945054646292753
1506457137.94,0.3,-0.02094505464629651
1506457138.108,0.3,-0.020945054646308164
1506457138.275,0.3,-0.020945054646291796
1506457138.443,0.3,-0.0002093748946634836
1506457138.611,0.3,0.026185615720016684
1506457138.781,0.3,0.028819154925439
1506457138.951,0.3,0.02888051063240423
1506457139.121,0.3,-0.0034781449898154504
1506457139.288,0.3,-0.003478144989814969
1506457139.473,0.3,-0.003478144989800515
1506457139.641,0.3,-0.015473858671549058
1506457139.881,0.3,-0.05042724851559263
1506457140.042,0.3,-0.05451101014467934
1506457140.213,0.3,-0.06238924429794106
1506457140.39,0.3,-0.04202968804583867
1506457140.577,0.3,-0.04202968804584092
1506457140.754,0.3,-0.025265037282550327
1506457140.921,0.3,-0.024435091405245916
1506457141.104,0.3,-0.0244350914052191
1506457141.272,0.3,-0.02443509140523055
1506457141.477,0.3,-0.024435091405244212
1506457141.644,0.3,-0.015849883303116707
1506457141.814,0.3,0.0
1506457142.014,0.3,0.0
1506457142.211,0.3,0.0
1506457142.383,0.3,0.0
1506457142.553,0.3,0.0
1506457142.72,0.3,0.002918097314086139
1506457142.92,0.3,0.005477382366488974
1506457143.087,0.3,0.005477382366491272
1506457143.256,0.3,0.005477382366492084
1506457143.441,0.3,0.0054773823664936265
1506457143.648,0.3,0.001285318940131776
1506457143.814,0.3,-0.008729518425531314
1506457144.001,0.3,-0.008729518425499625
1506457144.184,0.3,-0.008729518425529988
1506457144.351,0.3,-0.008729518425505152
1506457144.521,0.3,-0.008729518425518782
1506457144.826,0.3,-0.003242423617200001
1506457145.023,0.3,-0.00173911917821682
1506457145.22,0.3,-0.0017391191782145656
1506457145.387,0.3,-0.0017391191782265324
1506457145.586,0.3,-0.001739119178223491
1506457145.758,0.3,0.02044945640324165
1506457145.929,0.3,0.021007964758677753
1506457146.097,0.3,0.021007964758670426
1506457146.364,0.3,0.021007964758669607
1506457146.531,0.3,0.021007964758662075
1506457146.699,0.3,0.02212095221067625
1506457146.867,0.3,0.022680226144816344
1506457147.036,0.3,0.022680226144816296
1506457147.203,0.3,0.022680226144820088
1506457147.37,0.3,-0.022049458033893774
1506457147.54,0.3,-0.009434210720345258
1506457147.708,0.3,0.017107095451765184
1506457147.938,0.3,0.03129148465351963
1506457148.106,0.3,0.031291484653539293
1506457148.278,0.3,0.011088182827113961
1506457148.45,0.3,0.03129148465352713
1506457148.65,0.3,-0.00015675970210805612
1506457148.821,0.3,-0.03717831805031166
1506457148.989,0.3,-0.016820279859145755
1506457149.159,0.3,-0.01682027985914844
1506457149.329,0.3,-0.016820279859143247
1506457149.648,0.3,-0.011214143642288293
1506457149.821,0.3,0.1009847206656883
1506457150.039,0.3,0.09429885184054944
1506457150.242,0.3,0.07828933586687098
1506457150.413,0.3,0.07828933586685707
1506457150.58,0.3,0.07828933586686389
1506457150.746,0.3,-0.09808186442770417
1506457150.916,0.3,0.008718564399824403
1506457151.088,0.3,-0.011518372238324288
1506457151.255,0.3,-0.03301429499595581
1506457151.435,0.3,0.008718564399813227
1506457151.665,0.3,-0.0016975413000746517
1506457151.869,0.3,-0.022693898930928394
1506457152.04,0.3,0.020298164392535387
1506457152.205,0.3,-0.0015256319812423922
1506457152.404,0.3,-0.022693898930933504
1506457152.574,0.3,-0.02269389893094009
1506457152.782,0.3,0.09480665758088702
1506457152.951,0.3,0.0925974379137292
1506457153.149,0.3,0.08347290924469712
1506457153.35,0.3,0.08347290924468498
1506457153.518,0.3,0.06267171125434616
1506457153.704,0.3,0.03126289510806404
1506457153.872,0.3,-0.1907913645357823
1506457154.039,0.3,0.010505954648677537
1506457154.226,0.3,-0.037084263317014386
1506457154.406,0.3,0.010505954648682108
1506457154.606,0.3,0.010204680356486561
1506457154.776,0.3,0.0069775256700807505
1506457154.942,0.3,0.006977525670103368
1506457155.109,0.3,0.006977525670097518
1506457155.288,0.3,0.006977525670088398
1506457155.455,0.3,0.02952957443888733
1506457155.621,0.3,0.008825947210795571
1506457155.788,0.3,0.016703299439597363
1506457155.955,0.3,0.016703299439609607
1506457156.125,0.3,0.01670329943958844
1506457156.292,0.3,0.01670329943961066
1506457156.46,0.3,0.016703299439586074
1506457156.627,0.3,0.016703299439600024
1506457156.794,0.3,0.03389772419693549
1506457156.96,0.3,0.034689536891153894
1506457157.15,0.3,0.034689536891160694
1506457157.321,0.3,0.034689536891185264
1506457157.489,0.3,0.03468953689116118
1506457157.689,0.3,0.022785613420669308
1506457157.86,0.3,-0.0018253131254030745
1506457158.027,0.3,0.029678523080109428
1506457158.22,0.3,0.02967852308010996
1506457158.39,0.3,-0.0019219582043051911
1506457158.558,0.3,0.02967852308010844
1506457158.754,0.3,-0.019888565780750676
1506457158.922,0.3,-0.05947904330636076
1506457159.092,0.3,-0.006956106297146139
1506457159.287,0.3,0.04038699588385835
1506457159.486,0.3,0.029545764450897672
1506457159.659,0.3,0.0009627831525759513
1506457159.828,0.3,0.0140048833361824
1506457160.041,0.3,0.01400488333618318
1506457160.209,0.3,0.01400488333617049
1506457160.377,0.3,0.014004883336182357
1506457160.544,0.3,0.014004883336176995
1506457160.715,0.3,0.003817363951629162
1506457160.883,0.3,0.0
1506457161.05,0.3,0.0
1506457161.242,0.3,0.0
1506457161.432,0.3,0.0
1506457161.599,0.3,-0.0004484218313431588
1506457161.797,0.3,-0.008721030190524458
1506457161.969,0.3,-0.008721030190530572
1506457162.137,0.3,-0.00872103019052948
1506457162.304,0.3,-0.008721030190516479
1506457162.494,0.3,-0.00872103019052259
1506457162.661,0.3,-0.004366774104370166
1506457162.828,0.3,0.0016754571571489078
1506457163.066,0.3,0.0016754571571578035
1506457163.237,0.3,0.0016754571571584848
1506457163.405,0.3,0.001675457157151485
1506457163.605,0.3,0.0016754571571534651
1506457163.777,0.3,-0.0012500894276565647
1506457163.946,0.3,-0.0018146784386464155
1506457164.113,0.3,-0.0018146784386448105
1506457164.28,0.3,-0.0018146784386552657
1506457164.451,0.3,-0.001814678438632756
1506457164.618,0.3,0.0011308326565881708
1506457164.785,0.3,0.019267007756250516
1506457164.953,0.3,0.01926700775626266
1506457165.12,0.3,0.06303066258702543
1506457165.286,0.3,0.029121612231076014
1506457165.457,0.3,0.019267007756251432
1506457165.625,0.3,0.019249232992757475
1506457165.793,0.3,0.01917886036598863
1506457165.976,0.3,0.0191788603659978
1506457166.147,0.3,-0.001464468766143743
1506457166.315,0.3,-0.001843659933968982
1506457166.483,0.3,0.019178860365972772
1506457166.673,0.3,0.005835040405778415
1506457166.843,0.3,-0.023257106657436695
1506457167.023,0.3,-0.01218300471003689
1506457167.194,0.6,-0.012183004710023157
1506457167.362,0.6,-0.012183004710039401
1506457167.53,0.6,-0.012183004710034114
1506457167.701,0.6,-0.004630393142376885
1506457167.87,0.6,0.0
1506457168.068,0.3,0.009508049010215541
1506457168.246,0.3,0.010611275774081804
1506457168.43,0.3,0.0
1506457168.598,0.3,0.0003850060569251571
1506457168.769,0.3,0.012219801944254661
1506457168.967,0.3,0.012219801944253818
1506457169.158,0.3,0.012219801944249155
1506457169.326,0.3,-0.008844840038947546
1506457169.494,0.3,-0.008854673793472831
1506457169.663,0.3,-0.009066452558226919
1506457169.841,0.3,-0.03204424444612325
1506457170.044,0.3,-0.012175802604171525
1506457170.248,0.6,-0.012175802604164605
1506457170.421,0.6,-0.012175802604163555
1506457170.59,0.6,-0.012175802604158684
1506457170.757,0.6,-0.03419670987692331
1506457170.944,0.6,0.014130710958278453
1506457171.114,0.3,-0.01265778278881694
1506457171.281,0.3,-0.03500972854488673
1506457171.468,0.3,-0.03500972854489043
1506457171.64,0.3,-0.036507416786925366
1506457171.808,0.3,0.0
1506457172.002,0.3,0.0
1506457172.175,0.6,0.0
1506457172.342,0.6,0.0
1506457172.509,0.6,0.0
1506457172.686,0.6,-0.013844655669532961
1506457172.863,0.6,-0.026576412090305503
1506457173.03,0.6,-0.026576412090305562
1506457173.196,0.3,-0.02657641209030873
1506457173.388,0.3,-0.026576412090322327
1506457173.561,0.3,-0.026576412090312515
1506457173.729,0.3,-0.011467268893672078
1506457173.927,0.3,0.003481526733997048
1506457174.105,0.3,0.003481526734008676
1506457174.273,0.3,0.003481526733994381
1506457174.441,0.3,0.003481526733999668
1506457174.618,0.3,-0.0273083288038849
1506457174.837,0.3,-0.04660684858678887
1506457175.024,0.3,-0.04552942215347854
1506457175.195,0.3,-0.045529422153480735
1506457175.363,0.3,-0.00025291963751258504
1506457175.565,0.3,-0.04552942215347446
1506457175.734,0.3,0.011515182301207932
1506457175.902,0.3,0.08290853891831049
1506457176.07,0.3,0.06328188152408226
1506457176.238,0.3,0.04021014545049201
1506457176.405,0.3,0.07342804889047035
1506457176.572,0.3,-0.002913517238654694
1506457176.742,0.3,0.01845995244222339
1506457176.91,0.3,-0.04685584539536632
1506457177.11,0.3,-0.025403547194991917
1506457177.281,0.3,-0.025403547194970982
1506457177.449,0.3,-0.013836437802805605
1506457177.65,0.3,-0.025849439180405727
1506457177.829,0.3,-0.03017901819165186
1506457177.998,0.3,-0.03988950381101793
1506457178.166,0.3,-0.049557753270316474
1506457178.334,0.3,-0.03773341519399578
1506457178.506,0.3,0.03931539105645432
1506457178.678,0.3,-0.029420907764843865
1506457178.846,0.3,0.041862464278302584
1506457179.014,0.3,0.04186246427830787
1506457179.186,0.3,0.04186246427829789
1506457179.353,0.3,0.041862464278296985
1506457179.521,0.3,-0.07116969958029845
1506457179.694,0.3,0.025617240330129708
1506457179.862,0.3,-0.015697575836545276
1506457180.068,0.3,-0.015697575836539208
1506457180.24,0.3,-0.05805776986100858
1506457180.407,0.3,-0.02753577823672394
1506457180.608,0.3,-0.02550057883152387
1506457180.781,0.3,-0.06895328627471202
1506457180.949,0.3,-0.08385742307805873
1506457181.148,0.3,-0.08385742307806703
1506457181.33,0.3,-0.009251232849237422
1506457181.529,0.3,-0.014535962002923038
1506457181.698,0.3,0.13124891023880514
1506457181.865,0.3,0.021388623180686326
1506457182.033,0.3,0.008686394346765417
1506457182.225,0.3,0.04732854450436062
1506457182.393,0.3,0.008686394346773346
1506457182.561,0.3,-0.3470321365276143
1506457182.729,0.3,-0.0012263207415760082
1506457182.9,0.3,0.049195050255398824
1506457183.067,0.3,0.024778819196089784
1506457183.235,0.3,-0.0023492347539827638
1506457183.404,0.3,0.02468069984343535
1506457183.572,0.3,0.022539877779245685
1506457183.739,0.3,-0.0005970941790887334
1506457183.907,0.3,0.008726891777051403
1506457184.076,0.3,0.008726891777039699
1506457184.244,0.3,0.008726891777035542
1506457184.412,0.3,0.00872689177704083
1506457184.584,0.3,0.008726891777039756
1506457184.752,0.3,0.0032296693929470405
1506457184.919,0.3,0.0
1506457185.122,0.3,0.0
1506457185.289,0.3,0.012616069982166975
1506457185.488,0.3,0.0
1506457185.666,0.3,-0.000790579697103742
1506457185.835,0.3,-0.12242603284829906
1506457186.029,0.3,-0.008756427228256109
1506457186.201,0.3,-0.008756427228251347
1506457186.37,0.3,-0.008756427228274022
1506457186.538,0.3,-0.008756427228256836
1506457186.72,0.3,0.0060420022329297895
1506457186.887,0.3,0.0053954228229963035
1506457187.087,0.3,0.02790124047069028
1506457187.306,0.3,0.02790124047067545
1506457187.473,0.3,-0.03971615043896018
1506457187.64,0.3,0.01563201388917775
1506457187.834,0.3,-0.028372020346171478
1506457188.004,0.3,-0.022410837567271844
1506457188.171,0.3,0.05702447160554875
1506457188.38,0.3,0.1371440137901949
1506457188.551,0.3,-0.010433696083483933
1506457188.718,0.3,-0.011851049269951048
1506457188.917,0.3,0.006957051676786044
1506457189.09,0.3,-0.04985052437911241
1506457189.259,0.3,0.017509603900095025
1506457189.456,0.3,0.017509603900086122
1506457189.628,0.3,0.017509603900093134
1506457189.921,0.3,-0.03215278749089671
1506457190.087,0.3,-0.0069832217167255075
1506457190.254,0.3,-0.0069832217167352965
1506457190.464,0.3,-0.04419377995204127
1506457190.634,0.3,-0.028894791667288394
1506457190.801,0.3,-0.022931286841869947
1506457190.967,0.3,-0.024341566047286288
1506457191.136,0.3,-0.024341566047292096
1506457191.303,0.3,-0.024341566047288668
1506457191.55,0.3,-0.024341566047293813
1506457191.734,0.3,-0.0071236819936143034
1506457191.906,0.3,0.05730531551758704
1506457192.074,0.3,0.03836256341165038
1506457192.271,0.3,0.014006571525871361
1506457192.442,0.3,0.014006571525857549
1506457192.614,0.3,0.014006571525870478
1506457192.814,0.3,-0.04097443337272717
1506457192.986,0.3,-0.052329048826467606
1506457193.187,0.3,-0.052329048826472525
1506457193.369,0.3,-0.05232904882645607
1506457193.542,0.3,-0.04264173992454345
1506457193.71,0.3,0.02586104426905157
1506457193.908,0.3,0.07386831558556041
1506457194.078,0.3,0.03166619019710316
1506457194.245,0.3,0.006981385253190938
1506457194.412,0.3,0.0069813852531865036
1506457194.59,0.3,0.006981385253186564
1506457194.758,0.3,-0.05421232865765354
1506457194.926,0.3,-0.08716113537072957
1506457195.097,0.3,-0.0871611353707342
1506457195.266,0.3,-0.08716113537070903
1506457195.433,0.3,-0.01397634695070636
1506457195.615,0.3,-0.0018118729207736313
1506457195.788,0.3,-0.014188783196281574
1506457195.989,0.3,0.10061663692676873
1506457196.18,0.3,0.041724513424022405
1506457196.348,0.3,0.06398261484563722
1506457196.546,0.3,-0.1394965348384665
1506457196.719,0.3,0.01883547741018204
1506457196.886,0.3,-0.01749367018955184
1506457197.054,0.3,-0.017493670189528045
1506457197.223,0.3,-0.017493670189551832
1506457197.392,0.3,-0.017493670189532566
1506457197.559,0.3,-0.017493670189539425
1506457197.732,0.3,-0.04732474021843703
1506457197.901,0.3,-0.08029503461432301
1506457198.069,0.3,-0.06768562504727549
1506457198.239,0.3,-0.05525268175584971
1506457198.406,0.3,-0.009830744291047374
1506457198.606,0.3,-0.0802950346143201
1506457198.777,0.3,0.07575594067962071
1506457198.946,0.3,0.03651833023205908
1506457199.114,0.3,0.03651833023206334
1506457199.296,0.3,0.10537503760807013
1506457199.463,0.3,0.04570199777299312
1506457199.629,0.3,0.03651833023205794
1506457199.801,0.3,-0.02488301341192317
1506457199.972,0.3,-0.03501544730472325
1506457200.137,0.3,-0.03501544730472179
1506457200.335,0.3,-0.03501544730472841
1506457200.504,0.3,-0.0350154473047219
1506457200.677,0.3,0.03278117786594184
1506457200.874,0.3,0.15078844779541914
1506457201.046,0.3,0.0976550525930586
1506457201.244,0.3,-0.04546187518933804
1506457201.424,0.3,0.0976550525930659
1506457201.596,0.3,0.08491395580365724
1506457201.803,0.3,-0.03508279428848211
1506457201.975,0.3,-0.04991156247558752
1506457202.142,0.3,-0.06366104474712599
1506457202.31,0.3,-0.015666213928045777
1506457202.484,0.3,-0.015666213928042603
1506457202.651,0.3,-0.01566621392804849
1506457202.818,0.3,0.020393933137001587
1506457203.009,0.3,0.02100149402799919
1506457203.178,0.3,0.021001494027994984
1506457203.346,0.3,0.021001494027996597
1506457203.514,0.3,0.021001494028001885
1506457203.694,0.3,0.012650207852275329
1506457203.862,0.3,-0.013967099635607947
1506457204.036,0.3,-0.013967099635627582
1506457204.205,0.3,-0.013967099635615274
1506457204.394,0.3,-0.01396709963561247
1506457204.566,0.3,-0.013967099635619915
1506457204.734,0.3,-0.011349995699693097
1506457204.901,0.3,-0.00869036444258511
1506457205.076,0.3,0.015769444068144022
1506457205.274,0.3,0.0021705767566970475
1506457205.445,0.3,0.003925453693790563
1506457205.612,0.3,0.03974369456757822
1506457205.78,0.3,-0.00352117220728882
1506457205.95,0.3,-0.0017511899871062127
1506457206.118,0.3,-0.0017511899870831331
1506457206.318,0.3,0.02792769088265873
1506457206.486,0.3,-0.001751189987109567
1506457206.653,0.3,-0.0017361519075673717
1506457206.821,0.3,0.0
1506457207.019,0.3,0.0
1506457207.19,0.3,0.0
1506457207.356,0.3,0.0
1506457207.553,0.3,0.0
1506457207.725,0.3,0.004417494481390161
1506457207.896,0.3,0.010475643598989693
1506457208.063,0.3,0.01047564359896574
1506457208.263,0.3,0.010475643598991299
1506457208.438,0.3,0.01047564359899225
1506457208.608,0.3,0.010475643598978368
1506457208.806,0.3,-0.004441553892433163
1506457208.985,0.3,-0.0087196776760248
1506457209.156,0.3,-0.00871967767600065
1506457209.324,0.3,-0.008719677676020941
1506457209.528,0.3,-0.008719677676012762
1506457209.696,0.3,-0.027012217368320796
1506457209.864,0.3,-0.08006875380597753
1506457210.03,0.3,-0.08006875380596654
1506457210.198,0.3,-0.08006875380596695
1506457210.379,0.3,-0.0472133112584505
1506457210.546,0.3,0.05843049068524785
1506457210.712,0.3,-0.017036768182480552
1506457210.88,0.3,0.1146302486582476
1506457211.051,0.3,0.10076053334679709
1506457211.219,0.3,0.07880128462583078
1506457211.387,0.3,-0.08653223678598962
1506457211.559,0.3,-0.0034461635428349306
1506457211.726,0.3,-0.03257442692860542
1506457211.894,0.3,-0.10918852180333725
1506457212.084,0.3,-0.0929615403859297
1506457212.256,0.3,-0.04184611207257666
1506457212.424,0.3,-0.04184611207256737
1506457212.592,0.3,0.041787419840414335
1506457212.763,0.3,-0.03061993463603503
1506457212.938,0.3,-0.024345179963732817
1506457213.107,0.3,0.03337821222772598
1506457213.275,0.3,-0.02434517996374668
1506457213.446,0.3,-0.024345179963744693
1506457213.621,0.3,-0.02434517996374551
1506457213.819,0.3,0.012087699837922563
1506457213.986,0.3,0.02017813503135321
1506457214.153,0.3,0.020178135031347893
1506457214.321,0.3,0.02017813503136438
1506457214.504,0.3,0.02017813503135946
1506457214.675,0.3,0.02017813503135618
1506457214.844,0.3,-0.0040453463675829485
1506457215.012,0.3,-0.00728134724905763
1506457215.185,0.3,-0.05107040913303797
1506457215.354,0.3,-0.029733017237972927
1506457215.522,0.3,-0.007281347249044413
1506457215.719,0.3,-0.032796381230415984
1506457215.888,0.3,-0.02608374561481952
1506457216.056,0.3,-0.026083745614800903
1506457216.224,0.3,-0.02608374561482205
1506457216.395,0.3,-0.026083745614803387
1506457216.562,0.3,0.00972763647161746
1506457216.729,0.3,0.02685100138483007
1506457216.902,0.3,-0.04821819981651563
1506457217.069,0.3,0.007192165152399094
1506457217.268,0.3,-0.04351925447212208
1506457217.44,0.3,-0.039513666198064575
1506457217.608,0.3,-0.0034754752105059287
1506457217.776,0.3,0.027148624865580836
1506457217.96,0.3,0.042066235358276756
1506457218.127,0.3,0.0017401613226895982
1506457218.312,0.3,0.0017401613226760532
1506457218.495,0.3,0.0017401613226693336
1506457218.664,0.3,0.002014194805278925
1506457218.832,0.3,0.00698493251125299
1506457219.036,0.3,0.006984932511260906
1506457219.207,0.3,-0.014693781136875143
1506457219.375,0.3,0.00698493251125299
1506457219.573,0.3,-0.01568717695446085
1506457219.744,0.3,0.009346479234324107
1506457219.912,0.3,0.027931241425339374
1506457220.1,0.3,0.027931241425346805
1506457220.271,0.3,0.02793124142535448
1506457220.439,0.3,-0.007477807723919823
1506457220.637,0.3,-0.15919916300795312
1506457220.809,0.3,0.0036343689756007584
1506457220.978,0.3,0.025029985606204216
1506457221.145,0.3,0.02502998560620289
1506457221.344,0.3,0.025029985606196386
1506457221.513,0.3,0.025029985606206846
1506457221.72,0.3,0.02542957921175371
1506457221.893,0.3,-0.038782387643662486
1506457222.06,0.3,0.029243743711097815
1506457222.26,0.3,0.02924374371110245
1506457222.431,0.3,0.0074072054637897
1506457222.602,0.3,0.029243743711086078
1506457222.77,0.3,-0.004637258191344027
1506457223.019,0.3,0.012210097488678514
1506457223.188,0.3,0.012210097488676406
1506457223.358,0.3,0.012210097488688378
1506457223.529,0.3,-0.009672603162684647
1506457223.696,0.3,-0.01608368686689646
1506457223.863,0.3,-0.059887162522832715
1506457224.036,0.3,-0.0554701677390654
1506457224.205,0.3,-0.024536416986999487
1506457224.373,0.3,-0.012182705292705686
1506457224.544,0.3,2.651179685472296e-05
1506457224.714,0.3,-0.030985362235642636
1506457224.882,0.3,-0.0002709738486542349
1506457225.08,0.3,-0.06994913908224608
1506457225.253,0.3,-0.045412281991911004
1506457225.421,0.3,0.009901050023919321
1506457225.589,0.3,-0.03475866167759305
1506457225.761,0.3,0.0022866883588725686
1506457225.929,0.3,0.10959250871947403
1506457226.128,0.3,-0.0038886985563271834
1506457226.301,0.3,-0.022740707745901863
1506457226.469,0.3,-0.02274070774590246
1506457226.637,0.3,-0.022740707745899816
1506457226.805,0.3,-0.0023647472824921997
1506457226.976,0.3,0.0
1506457227.145,0.3,0.0
1506457227.356,0.3,0.0
1506457227.528,0.3,-0.06552314697041317
1506457227.695,0.3,-0.027120095500255993
1506457227.906,0.3,-0.0208265919070097
1506457228.074,0.3,-0.020826591907015128
1506457228.244,0.3,-0.020826591907010278
1506457228.423,0.3,-0.020826591907011104
1506457228.59,0.3,-0.020826591907012797
1506457228.761,0.3,-0.019862980422064764
1506457228.965,0.3,-0.008312065942674718
1506457229.138,0.3,-0.008312065942682327
1506457229.308,0.3,-0.008312065942679138
1506457229.477,0.3,-0.008312065942675289
1506457229.646,0.3,-0.008312065942677917
1506457229.849,0.3,0.001792472230858444
1506457230.044,0.3,0.03168053560539312
1506457230.213,0.3,0.03168053560538742
1506457230.382,0.3,0.03168053560540066
1506457230.553,0.3,-0.16424200055836802
1506457230.721,0.3,0.031680535605394966
1506457230.889,0.3,0.013566502074458357
1506457231.057,0.3,-0.09287852510246158
1506457231.224,0.3,0.0
1506457231.391,0.3,0.0
1506457231.561,0.3,-0.034642735497302325
1506457231.728,0.3,-0.03517716908758604
1506457231.894,0.3,0.0
1506457232.065,0.3,-0.030216805279061155
1506457232.232,0.3,-0.0309819079862268
1506457232.4,0.3,-0.030981907986231298
1506457232.57,0.3,-0.06544985177197611
1506457232.738,0.3,-0.03098190798623394
1506457232.939,0.3,-0.05211122767134534
1506457233.107,0.3,-0.0366569641747701
1506457233.274,0.3,-0.036656964174762184
1506457233.508,0.3,-0.03665696417476356
1506457233.678,0.3,-0.03665696417476777
1506457233.846,0.3,0.020693810363332586
1506457234.067,0.3,-0.01787020088841523
1506457234.238,0.3,-0.03487290777278803
1506457234.405,0.3,0.03559463241508396
1506457234.597,0.3,0.007012142573202677
1506457234.768,0.3,-0.03487290777279582
1506457234.951,0.3,-0.05795326282879778
1506457235.118,0.3,-0.06169592975936991
1506457235.287,0.3,-0.12970436610168778
1506457235.488,0.3,-0.14258954743655716
1506457235.66,0.3,-0.11714675321297682
1506457235.827,0.3,-0.04804705571760113
1506457236.025,0.3,0.45225181585393187
1506457236.196,0.3,-0.0034984640081693334
1506457236.364,0.3,-0.003498464008174658
1506457236.531,0.3,0.0188722645190172
1506457236.718,0.3,0.009266835331554509
1506457236.889,0.3,0.030401901410953995
1506457237.057,0.3,-0.030502917775304693
1506457237.263,0.3,0.18467173030588896
1506457237.43,0.3,-0.5700488098747272
1506457237.601,0.3,0.16288900171277357
1506457237.769,0.3,0.06963607285608324
1506457237.94,0.3,-0.03738788317210521
1506457238.113,0.3,-0.18966008658186098
1506457238.313,0.3,-0.034304598248224426
1506457238.483,0.3,-0.030154073691417784
1506457238.651,0.3,0.16561354285121666
1506457238.819,0.3,-0.09131974415989175
1506457238.99,0.3,0.018023704455072936
1506457239.159,0.3,-0.02131878574839442
1506457239.337,0.3,-0.04469752971972741
1506457239.508,0.3,0.07644989121057257
1506457239.675,0.3,0.01679017785643309
1506457239.906,0.3,0.013828595802444454
1506457240.058,0.3,-0.16749565455759963
1506457240.24,0.3,-0.00466631110429134
1506457240.408,0.3,-0.19161887047096976
1506457240.576,0.3,0.05580220208260808
1506457240.766,0.3,0.020425653800670962
1506457240.937,0.3,-0.04773842557521447
1506457241.104,0.3,-0.0670382627740816
1506457241.272,0.3,-0.08892836795047934
1506457241.441,0.3,-0.010000158571745004
1506457241.61,0.3,-0.055955083158229134
1506457241.778,0.3,-0.043964813121293606
1506457241.968,0.3,0.05598004188194033
1506457242.14,0.3,-0.07827384638176568
1506457242.341,0.3,-0.0782738463817624
1506457242.511,0.3,-0.07827384638176561
1506457242.68,0.3,-0.07827384638176667
1506457242.849,0.3,-0.07827384638176481
1506457243.02,0.3,0.06757554652790153
1506457243.188,0.0,0.07012616623562767
1506457243.356,0.0,-0.016872324477892057
1506457243.526,0.0,-0.04143801622390546
1506457243.693,0.0,-0.041968662140641974
1506457243.859,0.0,-0.007001565676805036
1506457244.038,0.0,-0.029568336004816106
1506457244.209,0.0,-0.029677672156715452
1506457244.376,0.0,-0.02967767215672685
1506457244.543,0.0,-0.029677672156713773
1506457244.715,0.0,-0.02967767215671774
1506457244.884,0.0,-0.029729399965731325
1506457245.083,0.0,-0.030036319176203856
1506457245.252,0.3,-0.030036319176208578
1506457245.418,0.3,-0.030036319176207225
1506457245.585,0.3,-0.03003631917620053
1506457245.753,0.3,-0.030036319176199384
1506457245.92,0.3,-0.02949431460673735
1506457246.09,0.3,-0.023769766534655488
1506457246.261,0.0,-0.0237697665346652
1506457246.531,0.3,-0.02376976653466593
1506457246.701,0.3,-0.02376976653466009
1506457246.871,0.3,-0.025939865375024403
1506457247.038,0.3,-0.057612335021273504
1506457247.204,0.0,-0.057612335021279173
1506457247.384,0.0,-0.05761233502126868
1506457247.554,0.0,-0.05761233502127396
1506457247.722,0.0,-0.05761233502127542
1506457247.891,0.0,-0.04505555030304182
1506457248.063,0.0,0.01043186843794294
1506457248.232,0.0,0.010431868437958696
1506457248.4,0.0,0.19198814810928777
1506457248.57,0.0,0.010431868437958751
1506457248.738,0.0,0.010431868437951883
1506457248.906,0.0,-0.0014636923254080635
1506457249.089,0.0,-0.03676291342865495
1506457249.261,0.3,-0.03676291342863633
1506457249.43,0.3,-0.03676291342864461
1506457249.597,0.3,-0.03676291342864777
1506457249.767,0.3,-0.03676291342865052
1506457249.934,0.3,-0.03210624734723648
1506457250.1,0.0,-0.02616298459820835
1506457250.287,0.0,-0.02616298459821031
1506457250.457,0.0,-0.026162984598211547
1506457250.655,0.0,-0.026162984598208785
1506457250.859,0.0,-0.02616298459821364
1506457251.027,0.0,0.08545801605462566
1506457251.194,0.0,0.08699582852774154
1506457251.369,0.0,0.0869958285277354
1506457251.537,0.0,0.08699582852773863
1506457251.705,0.0,0.08699582852773863
1506457251.876,0.0,-0.3567248131999623
1506457252.044,0.0,0.02182657104035429
1506457252.245,0.0,0.0218265710403537
1506457252.492,0.0,0.021826571040349192
1506457252.661,0.0,0.02182657104035291
1506457252.861,0.0,0.021826571040354858
1506457253.032,0.0,-0.028671866189556777
1506457253.2,0.0,-0.0455934783269374
1506457253.369,0.0,-0.045593478326945484
1506457253.542,0.0,-0.045593478326949724
1506457253.71,0.0,-0.04559347832694269
1506457253.911,0.0,-0.05812978067823941
1506457254.088,0.0,-0.09591387245525435
1506457254.256,0.0,-0.09591387245526056
