time,yaw
1506456783.376,1.0882891064275328
1506456783.548,1.088232026052552
1506456783.72,1.0939801175336104
1506456783.895,1.1002919360285899
1506456784.067,1.1017975089224563
1506456784.271,1.0932873681992985
1506456784.451,1.093298600038486
1506456784.628,1.104101951470641
1506456784.827,1.1141275504827286
1506456785.001,1.124747793030264
1506456785.173,1.1289333099242258
1506456785.376,1.0928388724792617
1506456785.551,1.075410811011783
1506456785.753,1.050096480337226
1506456785.94,1.026661910866351
1506456786.134,1.0204982869628687
1506456786.336,0.9951839562883114
1506456786.546,1.0077171631218766
1506456786.719,1.0273919072322093
1506456786.919,1.0425113633151588
1506456787.092,1.0499152432532464
1506456787.265,1.0213095696698862
1506456787.438,1.0318766181030095
1506456787.62,1.0261590499169626
1506456787.794,1.0206928002817421
1506456787.995,1.0192968243598153
1506456788.167,1.0163645148877087
1506456788.343,1.010835439359769
1506456788.546,1.0079645425421906
1506456788.732,1.01000491119812
1506456788.905,1.005793611714835
1506456789.109,1.000827682353937
1506456789.331,0.9954235796827264
1506456789.504,0.9943311180881066
1506456789.682,0.9955781479786264
1506456789.95,0.9974556997638929
1506456790.119,0.9986396771308751
1506456790.291,0.9998446720057027
1506456790.464,0.9816434578785505
1506456790.663,0.9608052176074763
1506456790.854,0.9408047092130631
1506456791.025,0.9228984930613976
1506456791.229,0.9039963977517051
1506456791.414,0.8875519988324859
1506456791.585,0.9083665810799926
1506456791.79,0.9589222447533418
1506456791.965,0.9745826700133747
1506456792.138,0.9650937242625516
1506456792.311,0.9861517632872443
1506456792.525,0.9736326852052014
1506456792.697,0.9378280452647008
1506456792.873,0.9134865873155097
1506456793.047,0.8966078894424274
1506456793.22,0.8775115306601861
1506456793.424,0.8630411550877911
1506456793.6,0.9054627765047574
1506456793.772,0.927516660051428
1506456793.973,0.9503270466494952
1506456794.149,0.9661668732197622
1506456794.323,0.9733428700277409
1506456794.524,0.9609275946564517
1506456794.726,0.9493957576533036
1506456794.899,0.9436807487083508
1506456795.072,0.9452659743419765
1506456795.248,0.9394518604217129
1506456795.42,0.9329911109846196
1506456795.624,0.9155127269318367
1506456795.797,0.9031398471320172
1506456795.969,0.8982815249161065
1506456796.169,0.8886394453798576
1506456796.379,0.875683209154971
1506456796.551,0.8839714988070311
1506456796.757,0.9050259642230372
1506456796.934,0.8796587151394987
1506456797.106,0.9244821841683175
1506456797.279,0.915282512862332
1506456797.552,0.9126567489104151
1506456797.728,0.9117378095738625
1506456797.904,0.9108188689924686
1506456798.108,0.9097537340541673
1506456798.285,0.911392393151403
1506456798.458,0.9102130538558314
1506456798.63,0.9084078117118988
1506456798.803,0.9040292566975264
1506456799.095,0.900964545734533
1506456799.274,0.8990858373287315
1506456799.452,0.8980668672104476
1506456799.657,0.9046317928618489
1506456799.859,0.9060419842606854
1506456800.029,0.896993772637926
1506456800.201,0.8922101864457314
1506456800.404,0.8935900094310957
1506456800.613,0.8812338880570857
1506456800.786,0.8684957508097382
1506456800.981,0.839619983692782
1506456801.179,0.832830464335169
1506456801.352,0.8325314194657718
1506456801.556,0.836800583620213
1506456801.741,0.836800583620213
1506456801.913,0.8326756772679602
1506456802.113,0.8326756772679602
1506456802.308,0.8326756772679602
1506456802.48,0.831351509967821
1506456802.67,0.8280342421241205
1506456802.859,0.8247344364767868
1506456803.032,0.8149405189709379
1506456803.236,0.811378822004313
1506456803.409,0.8087195138613328
1506456803.584,0.8178485506986237
1506456803.756,0.8268210764003361
1506456803.985,0.8387670524945189
1506456804.161,0.8251974513830524
1506456804.335,0.8153538941429785
1506456804.565,0.8138998665726795
1506456804.741,0.8080457409065805
1506456804.913,0.7960056471439668
1506456805.109,0.7871690236303205
1506456805.281,0.7814479446527067
1506456805.513,0.7690129018179116
1506456805.685,0.7558121670638801
1506456805.887,0.7403089615520371
1506456806.107,0.7303993380723455
1506456806.28,0.7201472300858899
1506456806.483,0.7350310264883425
1506456806.655,0.7627636722986435
1506456806.858,0.7917316860379574
1506456807.057,0.8005750045868687
1506456807.23,0.8252620366047722
1506456807.414,0.8455248232441559
1506456807.587,0.8237547214809856
1506456807.759,0.8132261508679781
1506456807.933,0.8025751640093923
1506456808.108,0.8412971436150618
1506456808.311,0.811758043948557
1506456808.498,0.8069262107491997
1506456808.708,0.8256241101376278
1506456808.912,0.8437877801901201
1506456809.086,0.856891893755623
1506456809.271,0.8645591741135107
1506456809.463,0.8683097171883856
1506456809.636,0.845866009911701
1506456809.809,0.8257815200190112
1506456809.981,0.8064292824360179
1506456810.154,0.7922979731684178
1506456810.346,0.7725995557832731
1506456810.55,0.7851567656611643
1506456810.733,0.7944476306578127
1506456810.951,0.8079235648262117
1506456811.123,0.8166559548552149
1506456811.319,0.8266068269194814
1506456811.494,0.830274085551219
1506456811.666,0.8191895020662993
1506456811.854,0.8151732653829773
1506456812.054,0.8134277459437331
1506456812.226,0.8119265963128307
1506456812.414,0.8112296095636915
1506456812.592,0.8161820567544749
1506456812.764,0.8233539076569939
1506456812.958,0.8287515196091398
1506456813.134,0.8336483253506638
1506456813.336,0.8297722841173139
1506456813.509,0.8284330944728484
1506456813.747,0.8259330986249867
1506456813.929,0.8240213372415852
1506456814.133,0.821878482942163
1506456814.305,0.8200717608335801
1506456814.511,0.8174298734938502
1506456814.687,0.8147736193039969
1506456814.859,0.8175354349778681
1506456815.056,0.8145622429623347
1506456815.231,0.8119210836201056
1506456815.403,0.8093251980258644
1506456815.576,0.8086520074030732
1506456815.775,0.8110328312132699
1506456815.948,0.8110328312132699
1506456816.152,0.8158192374715101
1506456816.324,0.8206387573342772
1506456816.534,0.823881825661009
1506456816.719,0.8287370049559429
1506456816.894,0.833329736377058
1506456817.066,0.8378437346874464
1506456817.264,0.8430400824527224
1506456817.439,0.8463313315055357
1506456817.643,0.8431263167179975
1506456817.819,0.8403612040113017
1506456817.993,0.8376275144871344
1506456818.196,0.834438209417981
1506456818.377,0.8315945443736031
1506456818.612,0.835374972975594
1506456818.789,0.8390708969496546
1506456818.977,0.8429965093422215
1506456819.149,0.8465880263216151
1506456819.321,0.8501795482794089
1506456819.494,0.8516181830111236
1506456819.666,0.8507156474689959
1506456819.862,0.8496871758039265
1506456820.041,0.8487479093096244
1506456820.271,0.8475410298051269
1506456820.457,0.8468186961141919
1506456820.747,0.8468186961141919
1506456820.938,0.8468186961141919
1506456821.115,0.8468186961141919
1506456821.318,0.8468186961141919
1506456821.502,0.8429007997822988
1506456821.729,0.8333985593364386
1506456821.902,0.8261567696017945
1506456822.091,0.8182452070828711
1506456822.289,0.8099569110955975
1506456822.462,0.8037298459448203
1506456822.661,0.7992145129755364
1506456822.837,0.7952210577988886
1506456823.012,0.7912502856696603
1506456823.184,0.7873475897313977
1506456823.384,0.7828095683049524
1506456823.558,0.782500594705913
1506456823.739,0.7828153220943659
1506456823.915,0.7831213551567987
1506456824.121,0.7834795533462169
1506456824.308,0.7838047137600674
1506456824.483,0.779313012330127
1506456824.655,0.7678682361977321
1506456824.828,0.7563569096011469
1506456825.003,0.7447125138046529
1506456825.175,0.7332677376722568
1506456825.349,0.7216898764757178
1506456825.522,0.7210028619178982
1506456825.707,0.7307106155011549
1506456825.881,0.7358739051775199
1506456826.064,0.7413042563161362
1506456826.236,0.7464082021452683
1506456826.409,0.7515418128231657
1506456826.581,0.7566257848237562
1506456826.772,0.762271303490398
1506456826.979,0.7683897461828928
1506456827.157,0.7736510145189721
1506456827.373,0.7782537899723356
1506456827.564,0.7804925550305063
1506456827.74,0.7799958052341117
1506456827.914,0.7794450303623139
1506456828.113,0.7750244156405653
1506456828.316,0.773692341533307
1506456828.488,0.7607086713274676
1506456828.696,0.7404561674916541
1506456828.874,0.732334808604585
1506456829.092,0.724730650506735
1506456829.268,0.7185915160590045
1506456829.44,0.7152478981222476
1506456829.643,0.7244568492765002
1506456829.82,0.732159429381398
1506456830.013,0.7447959141312591
1506456830.201,0.7529771819621829
1506456830.374,0.7605056947462844
1506456830.582,0.7445320021442269
1506456830.773,0.7244724749702818
1506456830.949,0.7059883144768375
1506456831.121,0.7166667577617375
1506456831.321,0.6980540583293138
1506456831.498,0.7017484823762
1506456831.722,0.7396150801614143
1506456831.922,0.7292426055669068
1506456832.099,0.7557980543239198
1506456832.308,0.7660992176471714
1506456832.483,0.7547199276956735
1506456832.655,0.728379562576845
1506456832.827,0.7241960095897462
1506456833.0,0.7020400616008037
1506456833.172,0.7063519718867819
1506456833.346,0.7019373313395373
1506456833.518,0.7154354171645295
1506456833.721,0.7510291136794216
1506456833.896,0.7573115967638004
1506456834.067,0.7012229290051497
1506456834.271,0.7138499447136585
1506456834.447,0.7226958326356194
1506456834.62,0.7226914414282327
1506456834.792,0.7223941574194989
1506456835.003,0.7220294664094481
1506456835.179,0.7217252693270296
1506456835.356,0.7214193435641089
1506456835.533,0.7239362210767649
1506456835.719,0.7310568654921765
1506456835.891,0.7376415409472113
1506456836.097,0.7344934702126535
1506456836.283,0.7392647710157633
1506456836.46,0.7460408659125147
1506456836.636,0.7341536491505913
1506456836.827,0.7351568232092491
1506456837.003,0.7317452820157379
1506456837.246,0.7266436696251976
1506456837.422,0.7275680598235456
1506456837.595,0.7291694429410445
1506456837.767,0.7309709382733518
1506456837.942,0.7328038552681669
1506456838.15,0.7349824105505693
1506456838.351,0.7370876469556854
1506456838.527,0.738139052180851
1506456838.728,0.7377894856268927
1506456838.931,0.7374364406357955
1506456839.105,0.7371338307026619
1506456839.277,0.7368346992066651
1506456839.467,0.7365110919135955
1506456839.643,0.7371274318632465
1506456839.824,0.7377612818832769
1506456839.996,0.7383636151125056
1506456840.178,0.7390009668126412
1506456840.369,0.7396698361385051
1506456840.541,0.7397232602215231
1506456840.733,0.7390530746734414
1506456840.908,0.7384422291165924
1506456841.079,0.7378453455679472
1506456841.282,0.7371367642892532
1506456841.46,0.7365154470181997
1506456841.631,0.736800341888937
1506456841.83,0.7371474503422691
1506456842.015,0.7374701396132324
1506456842.187,0.737770153008295
1506456842.391,0.7381259829843483
1506456842.577,0.7402373062963903
1506456842.752,0.7432892062609197
1506456842.923,0.7462713453282268
1506456843.11,0.7495325113529065
1506456843.284,0.7525669690141916
1506456843.456,0.7555665503847443
1506456843.689,0.7557051241827314
1506456843.865,0.7557051241827314
1506456844.037,0.7557051241827314
1506456844.21,0.7557051241827314
1506456844.394,0.7557051241827314
1506456844.57,0.7553437354330457
1506456844.831,0.754430067448308
1506456845.01,0.7538034529630804
1506456845.186,0.75551704111329
1506456845.432,0.7634005063753102
1506456845.608,0.761529333601407
1506456845.781,0.7681499972617312
1506456845.953,0.7660498481710648
1506456846.129,0.7658929149845319
1506456846.307,0.7637195073501489
1506456846.51,0.7620343176311407
1506456846.687,0.7677072148800747
1506456846.901,0.7688244568217664
1506456847.093,0.7698268417197269
1506456847.269,0.7707456955801278
1506456847.442,0.7716488858150798
1506456847.615,0.7717813943108532
1506456847.798,0.7717813943108532
1506456847.984,0.7717813943108532
1506456848.157,0.7717813943108532
1506456848.353,0.7717813943108532
1506456848.545,0.7730374336410026
1506456848.72,0.7757865618404302
1506456848.892,0.7784885617854316
1506456849.067,0.7812376899848602
1506456849.238,0.7839239817601833
1506456849.423,0.7868302066379581
1506456849.679,0.7874893842104134
1506456849.883,0.7874893842104134
1506456850.061,0.7874893842104134
1506456850.267,0.7874893842104134
1506456850.44,0.7874893842104134
1506456850.612,0.789246748649813
1506456850.789,0.7914184236490974
1506456850.965,0.7935778272653096
1506456851.186,0.7962893553625777
1506456851.391,0.798804570583087
1506456851.569,0.8007996110882084
1506456851.887,0.8138140478367805
1506456852.059,0.8156133881039941
1506456852.269,0.8178102583109782
1506456852.445,0.8196514431786497
1506456852.619,0.8206670136637487
1506456852.847,0.8218565204511914
1506456853.02,0.8227590856138021
1506456853.199,0.8236929525718791
1506456853.404,0.8247624664483337
1506456853.607,0.8263092303772898
1506456853.784,0.8278588597707099
1506456853.991,0.8321170826136961
1506456854.164,0.8336316946339218
1506456854.336,0.8351375502234993
1506456854.52,0.8358034294989604
1506456854.724,0.8340248551042309
1506456854.909,0.8324119327149816
1506456855.114,0.8306246383714118
1506456855.315,0.8288722196658976
1506456855.489,0.8277416740625528
1506456855.663,0.8292606075869564
1506456855.864,0.8310152372262404
1506456856.052,0.8326563832426148
1506456856.224,0.8341578569476188
1506456856.396,0.8356593306526215
1506456856.575,0.8362749615119988
1506456856.788,0.8362749615119988
1506456856.969,0.8362749615119988
1506456857.147,0.8362749615119988
1506456857.319,0.8362749615119988
1506456857.491,0.8364388288024178
1506456857.676,0.8377307778406997
1506456857.864,0.8390436758649301
1506456858.06,0.8404124411816812
1506456858.236,0.8416415382671283
1506456858.408,0.8428427000413187
1506456858.582,0.8405641919603094
1506456858.765,0.8362717825417408
1506456858.942,0.8321201143672695
1506456859.115,0.8324695061702889
1506456859.32,0.8276610734848284
1506456859.496,0.823532853795934
1506456859.669,0.8262705105019316
1506456859.871,0.827003556083028
1506456860.038,0.8276095885931898
1506456860.211,0.8282373940063289
1506456860.414,0.8289740682603887
1506456860.59,0.8279289507676999
1506456860.764,0.8261009056533367
1506456860.966,0.8239786911792157
1506456861.142,0.8221296355779731
1506456861.318,0.8138809509957609
1506456861.492,0.8020385752545361
1506456861.697,0.8109756624401713
1506456861.873,0.8186484763726307
1506456862.046,0.8104423644337382
1506456862.246,0.8191614792068911
1506456862.436,0.8274446387610853
1506456862.613,0.8235808512026244
1506456862.788,0.8123969423907307
1506456862.966,0.8058909735383282
1506456863.143,0.799421561143368
1506456863.316,0.7930983397210054
1506456863.492,0.7916304003976686
1506456863.667,0.7927346760795334
1506456863.84,0.7953141839247889
1506456864.013,0.7909075670383174
1506456864.189,0.7859817283697459
1506456864.364,0.7844979397124291
1506456864.537,0.7800161976876882
1506456864.709,0.7816943791425298
1506456864.882,0.7803456785920885
1506456865.055,0.7764207594969977
1506456865.227,0.772518531547493
1506456865.399,0.7686163035979868
1506456865.572,0.7686366286346588
1506456865.745,0.7713472698703498
1506456865.922,0.774120587871721
1506456866.094,0.7768155655194696
1506456866.276,0.8279061500521916
1506456866.454,0.8390856470995506
1506456866.658,0.8019780509704535
1506456866.84,0.797840459109493
1506456867.012,0.7939302019213317
1506456867.185,0.792728097637655
1506456867.361,0.7887269054963307
1506456867.533,0.7969489282099461
1506456867.709,0.8037090559943495
1506456867.888,0.8105844048004602
1506456868.06,0.8171908862407018
1506456868.264,0.8250264834885812
1506456868.44,0.8317866112729833
1506456868.612,0.8262186327999416
1506456868.825,0.8134543794873039
1506456868.997,0.8053800974611521
1506456869.168,0.797352755551462
1506456869.34,0.7865246897563881
1506456869.532,0.7610551714672279
1506456869.707,0.7532616568807425
1506456869.88,0.7508385744239796
1506456870.052,0.7378797725923449
1506456870.227,0.7354286796677075
1506456870.403,0.732963578169782
1506456870.612,0.7312813262095637
1506456870.785,0.7303761188508394
1506456870.988,0.7293139406032358
1506456871.167,0.7283773385677337
1506456871.343,0.7274564351181241
1506456871.514,0.7228860548071929
1506456871.718,0.7044658747441276
1506456871.893,0.6886642537001461
1506456872.066,0.6652480403484607
1506456872.268,0.6444321885497003
1506456872.457,0.6248011505034166
1506456872.633,0.6170490987079166
1506456872.83,0.6145057157015508
1506456873.029,0.6145057157015508
1506456873.205,0.6145057157015508
1506456873.415,0.6094515768607829
1506456873.617,0.610729533982916
1506456873.792,0.6047552604761801
1506456873.994,0.5760333626921899
1506456874.166,0.5659085168461507
1506456874.337,0.5651541809282661
1506456874.568,0.5613667632530333
1506456874.743,0.556479853165161
1506456874.914,0.5896136696946671
1506456875.109,0.5841682559772033
1506456875.283,0.5818045235422258
1506456875.454,0.5871205411142078
1506456875.656,0.5830940178198216
1506456875.828,0.5797938429247449
1506456876.003,0.5867056187607147
1506456876.175,0.5834054484401859
1506456876.349,0.5800669022376206
1506456876.52,0.5760337987345967
1506456876.696,0.5725030559314295
1506456876.866,0.5718107666514312
1506456877.048,0.5654756398172339
1506456877.219,0.5595234103712774
1506456877.39,0.5535711809253199
1506456877.561,0.5628636927041525
1506456877.741,0.5958219509709264
1506456877.913,0.6202095724011583
1506456878.083,0.5950785499541869
1506456878.264,0.6040280053200591
1506456878.447,0.6204846529175058
1506456878.649,0.6049698849036202
1506456878.826,0.595515708435397
1506456878.997,0.5645593343263866
1506456879.199,0.5645593343263866
1506456879.389,0.5645593343263866
1506456879.559,0.5628575707021266
1506456879.731,0.565663494030724
1506456879.913,0.5638676345319604
1506456880.082,0.5666246169755756
1506456880.254,0.5646675059305777
1506456880.457,0.565482111704924
1506456880.633,0.5626629895140399
1506456880.803,0.5619281011846918
1506456881.004,0.5640370479983204
1506456881.178,0.5658627039342995
1506456881.351,0.5676778683567523
1506456881.546,0.5737870900843579
1506456881.722,0.58545190789727
1506456881.894,0.5968516352483817
1506456882.092,0.6029584225029084
1506456882.268,0.5934154363587526
1506456882.439,0.5910166704038625
1506456882.641,0.5829007261552644
1506456882.817,0.5752764827809129
1506456882.99,0.5752697280054385
1506456883.19,0.599409528896965
1506456883.364,0.6011255675066112
1506456883.568,0.5999944677628609
1506456883.742,0.6045648685783296
1506456883.914,0.6162914773385071
1506456884.12,0.6217024069584309
1506456884.31,0.6266930753073572
1506456884.481,0.6314497673887716
1506456884.651,0.648838191031892
1506456884.848,0.6655979392184865
1506456885.022,0.6762177567491744
1506456885.223,0.6790620452146311
1506456885.425,0.6913907912057851
1506456885.595,0.6893519963937637
1506456885.766,0.6847945480624164
1506456885.987,0.6755625406752858
1506456886.162,0.6682521281267252
1506456886.334,0.6613129152664302
1506456886.527,0.702584401830913
1506456886.702,0.7053421007977424
1506456886.9,0.7084622440860935
1506456887.101,0.7116118465397848
1506456887.285,0.6970273117195751
1506456887.455,0.6997062174624903
1506456887.658,0.7041779708635143
1506456887.833,0.7081447473151361
1506456888.008,0.7146562406005553
1506456888.179,0.7185323490187644
1506456888.381,0.7231111468556077
1506456888.567,0.7376162261112816
1506456888.746,0.7423738004997927
1506456888.918,0.746945319112224
1506456889.089,0.751490261043858
1506456889.263,0.756114939354717
1506456889.435,0.7606864579671482
1506456889.634,0.7543706500760563
1506456889.806,0.740560288190972
1506456889.981,0.8289060698698955
1506456890.179,0.8063857263675692
1506456890.354,0.7923344651534366
1506456890.525,0.7980383267700001
1506456890.731,0.8043190968128233
1506456890.903,0.8091232086374575
1506456891.074,0.8138993783128953
1506456891.246,0.8304271216910234
1506456891.417,0.8404851169123209
1506456891.592,0.8412950002085163
1506456891.766,0.8355460921737676
1506456891.971,0.8287729568831168
1506456892.146,0.8229910115464204
1506456892.318,0.8521990043064439
1506456892.492,0.8464500962716959
1506456892.668,0.8475755725966265
1506456892.838,0.8661027245006464
1506456893.017,0.8722888207626143
1506456893.192,0.8752319942895003
1506456893.362,0.8780910792063491
1506456893.565,0.8815051625826099
1506456893.74,0.8827939290730867
1506456893.911,0.8840386893136674
1506456894.082,0.8821077985091473
1506456894.268,0.8834617472701888
1506456894.442,0.8847283455619667
1506456894.613,0.8847294124875441
1506456894.812,0.8833452979826313
1506456894.988,0.8821211580859022
1506456895.191,0.8807092225588941
1506456895.378,0.8794085727785483
1506456895.552,0.878514278363635
1506456895.724,0.8797189118198933
1506456895.92,0.881091634908045
1506456896.095,0.88231727956829
1506456896.266,0.8835149098464875
1506456896.437,0.8847125401246871
1506456896.638,0.8847520798004441
1506456896.81,0.8838522240119357
1506456896.981,0.8829575995660255
1506456897.175,0.8819426455089839
1506456897.358,0.8809852399625395
1506456897.532,0.8800050417221865
1506456897.703,0.8767315160568916
1506456897.875,0.8734388483545821
1506456898.049,0.8544398250269226
1506456898.22,0.8511662993616276
1506456898.391,0.8478927736963325
1506456898.573,0.8541006228040356
1506456898.745,0.8655303078002577
1506456898.916,0.8769085089613523
1506456899.118,0.8861186717972838
1506456899.293,0.8660348002006839
1506456899.494,0.8783411486516531
1506456899.679,0.859926024994488
1506456899.855,0.8473151676456327
1506456900.027,0.8372837014927259
1506456900.23,0.8227382288356089
1506456900.408,0.809984076772542
1506456900.611,0.8017331779913375
1506456900.795,0.8036507418764948
1506456900.966,0.8054328255965193
1506456901.137,0.8072149093165437
1506456901.336,0.809288794940124
1506456901.51,0.8111021435047711
1506456901.738,0.7963611240937597
1506456901.936,0.7842270554641101
1506456902.107,0.7737476425187535
1506456902.308,0.7614297378685491
1506456902.482,0.7507664742916047
1506456902.652,0.7363213894042632
1506456902.858,0.7398077998996752
1506456903.033,0.7439752350109188
1506456903.238,0.7529123542749058
1506456903.422,0.7582249225979905
1506456903.597,0.7581002748707496
1506456903.768,0.7487721803466278
1506456903.97,0.739566534174904
1506456904.143,0.7292974932616519
1506456904.345,0.7281105534255539
1506456904.531,0.720641170857211
1506456904.705,0.7263494246372206
1506456904.907,0.7330695390713369
1506456905.091,0.7391908276576561
1506456905.293,0.7429255358935157
1506456905.467,0.7487141460971732
1506456905.637,0.7471700883508157
1506456905.835,0.7406081451661144
1506456906.017,0.7345764612137304
1506456906.212,0.7281139421289301
1506456906.382,0.7224799466746898
1506456906.585,0.720029833851422
1506456906.758,0.7275561743563899
1506456906.941,0.7325449753571129
1506456907.136,0.7410284267641519
1506456907.31,0.7485982793821967
1506456907.479,0.7269217297916992
1506456907.649,0.6969460672683849
1506456907.818,0.6904352453262612
1506456907.99,0.6892682474686868
1506456908.174,0.6821795475746655
1506456908.344,0.675630202885137
1506456908.517,0.6717131708839471
1506456908.715,0.6686608487435359
1506456908.889,0.6662336289896817
1506456909.091,0.6634158205816569
1506456909.262,0.6610304497309598
1506456909.438,0.6585753329255558
1506456909.609,0.6570196533993893
1506456909.783,0.6564140006502305
1506456909.952,0.6558257521115647
1506456910.119,0.6552444645931926
1506456910.289,0.6546527347145
1506456910.46,0.6540575243256618
1506456910.629,0.6495891922681346
1506456910.813,0.6415418302363497
1506456910.985,0.6340192997900772
1506456911.154,0.6266279668127914
1506456911.323,0.6192366442628982
1506456911.504,0.6113204901274913
1506456911.672,0.6185635368228193
1506456911.841,0.6153181821599634
1506456912.041,0.6114775327979319
1506456912.213,0.6081745679368047
1506456912.413,0.6043339139963585
1506456912.586,0.6017947355714516
1506456912.787,0.6007465847150201
1506456912.974,0.5997714390816059
1506456913.146,0.5988745142180473
1506456913.314,0.5979984478120268
1506456913.487,0.5970963074016276
1506456913.66,0.5897967323015398
1506456913.828,0.5803824285207482
1506456913.997,0.5709120912732831
1506456914.166,0.5614417540258181
1506456914.335,0.551971403417965
1506456914.504,0.5425010661704996
1506456914.704,0.547048430244723
1506456914.877,0.5530892661547137
1506456915.078,0.5601078047986191
1506456915.252,0.5661835562847842
1506456915.452,0.5731671710273887
1506456915.628,0.5759100485107167
1506456915.798,0.571561874078971
1506456915.97,0.5664640835896404
1506456916.139,0.5702656602391005
1506456916.315,0.5628304615166049
1506456916.486,0.5577623072077408
1506456916.706,0.5661578678509522
1506456916.881,0.5759334896477095
1506456917.05,0.5853739448332447
1506456917.24,0.602707357258811
1506456917.412,0.6004061205501156
1506456917.582,0.5691439688457322
1506456917.786,0.5684325370644174
1506456917.961,0.5683192649629853
1506456918.131,0.567726404868069
1506456918.329,0.567035897697639
1506456918.502,0.5664325752972798
1506456918.672,0.5643758164350999
1506456918.859,0.5617644696592254
1506456919.031,0.5593625906266045
1506456919.204,0.5569467448581813
1506456919.375,0.5545588292319839
1506456919.577,0.5540800656157243
1506456919.758,0.5610044750739291
1506456919.928,0.5725902387812288
1506456920.097,0.596192009252217
1506456920.268,0.6027338550047052
1506456920.442,0.6093904707810119
1506456920.625,0.6095460053356258
1506456920.827,0.6017665233443775
1506456921.013,0.594603230309941
1506456921.188,0.5878635786608727
1506456921.357,0.5813549932795834
1506456921.588,0.5761236568682809
1506456921.783,0.5815706068916398
1506456921.953,0.5863192337457189
1506456922.151,0.5918499836149544
1506456922.323,0.5966544725931071
1506456922.495,0.6014589615712586
1506456922.679,0.5963979339748103
1506456922.853,0.5891377036101719
1506456923.024,0.5820026504887277
1506456923.214,0.5740748114764292
1506456923.385,0.5669397583549849
1506456923.554,0.5607382614445461
1506456923.723,0.5654478105270211
1506456923.923,0.5667932541196314
1506456924.095,0.5679503348714857
1506456924.266,0.5691006888945644
1506456924.467,0.5704528592159503
1506456924.639,0.5672839050113444
1506456924.811,0.5569528000147481
1506456924.981,0.5467418439615874
1506456925.15,0.5365909337391561
1506456925.333,0.525599138438115
1506456925.504,0.5263925994460402
1506456925.673,0.5353033884537806
1506456925.843,0.534712087072254
1506456926.016,0.5341103500482596
1506456926.186,0.5335190478374545
1506456926.357,0.5329242676320134
1506456926.62,0.5346327311645864
1506456926.789,0.5393671804969038
1506456926.958,0.5441016231500508
1506456927.131,0.5489481289133841
1506456927.299,0.55365455912857
1506456927.468,0.5635809342764663
1506456927.64,0.5704703675299593
1506456927.809,0.5737123445121847
1506456927.979,0.5769735079836031
1506456928.165,0.5805416003982391
1506456928.335,0.5838027638696577
1506456928.535,0.5876252385020903
1506456928.709,0.5873224373612747
1506456928.878,0.58702833760058
1506456929.047,0.5867342378398858
1506456929.22,0.5864331768091322
1506456929.389,0.5861390770484377
1506456929.558,0.5863514622696455
1506456929.744,0.590580958608138
1506456929.916,0.5944921069257666
1506456930.083,0.5982895618451414
1506456930.253,0.6021552349720518
1506456930.447,0.6065666483377931
1506456930.619,0.6108210521098705
1506456930.788,0.6153555326657658
1506456931.014,0.621419384395922
1506456931.186,0.6260343591815785
1506456931.387,0.6314274341931472
1506456931.572,0.6363912087783492
1506456931.744,0.6502107635926991
1506456931.914,0.6640801009458179
1506456932.083,0.6778678404601354
1506456932.257,0.6920635108148193
1506456932.456,0.7082987964689215
1506456932.629,0.7113943114811361
1506456932.798,0.7045895502010815
1506456932.994,0.6966976502642968
1506456933.166,0.6897721032667365
1506456933.335,0.6854445336552745
1506456933.532,0.6907875390919787
1506456933.702,0.6983143487556353
1506456933.874,0.7029043252704329
1506456934.074,0.7056972942313299
1506456934.246,0.7080992521989757
1506456934.446,0.7108922244893544
1506456934.632,0.7133163720610226
1506456934.805,0.7154220066714465
1506456934.974,0.7174789538408799
1506456935.144,0.7195480743214926
1506456935.316,0.7216415356207382
1506456935.487,0.7237228265106666
1506456935.68,0.7339738051640887
1506456935.85,0.7455805944733754
1506456936.082,0.7614204709083289
1506456936.274,0.7745293218159389
1506456936.45,0.786545782046332
1506456936.679,0.7864442954904953
1506456936.868,0.7785328215663279
1506456937.041,0.7712911129262312
1506456937.21,0.7642168306369864
1506456937.38,0.7571006917600283
1506456937.553,0.7507633141549146
1506456937.805,0.754272488512244
1506456937.978,0.7566815617002111
1506456938.151,0.7590906382082259
1506456938.351,0.7618756968530854
1506456938.523,0.764270845760442
1506456938.692,0.7647669781038009
1506456938.861,0.7650626363794713
1506456939.044,0.7653827865112346
1506456939.215,0.7656819434447313
1506456939.384,0.7659776017204017
1506456939.553,0.7663564826801766
1506456939.726,0.767564138622395
1506456939.894,0.7687368904344346
1506456940.084,0.7700632174234867
1506456940.255,0.7712569113807693
1506456940.424,0.7724366433531161
1506456940.625,0.7753644611698561
1506456940.808,0.7798194068272016
1506456940.977,0.7839335328149657
1506456941.144,0.7879989744242543
1506456941.317,0.7922104749730199
1506456941.485,0.7963002587715451
1506456941.682,0.8082845909240921
1506456941.851,0.8210095190435975
1506456942.071,0.8375745018005721
1506456942.273,0.8527841584842191
1506456942.452,0.8662620215975991
1506456942.638,0.8741121136157368
1506456942.807,0.8764722347306029
1506456943.008,0.8792792438264783
1506456943.19,0.8818209163051001
1506456943.358,0.8817870871185423
1506456943.546,0.8842931864908059
1506456943.715,0.8842931864908059
1506456943.884,0.8842931864908059
1506456944.086,0.8842931864908059
1506456944.258,0.8842931864908059
1506456944.426,0.8842931864908059
1506456944.625,0.8806403526416416
1506456944.805,0.8800508547050515
